,tweet,text_cleaned,text_normal,text_tokenize,text_stemming,text_filtering
241,"KUHP Merefleksikan Nilai-nilai Indonesia, Paradigma Modern https://t.co/BrPXbkAz5o 

@Kemenkumham_RI @bhp_semarang… https://t.co/NeYdPekkEc",kuhp merefleksikan nilai nilai indonesia paradigma modern cowok brpxbkazo kemenkumham_ri bhp_semarang cowok neydpekkec,kuhp merefleksikan nilai nilai indonesia paradigma modern cowok brpxbkazo kemenkumham_ri bhp_semarang cowok neydpekkec,"['kuhp', 'merefleksikan', 'nilai', 'nilai', 'indonesia', 'paradigma', 'modern', 'cowok', 'brpxbkazo', 'kemenkumham_ri', 'bhp_semarang', 'cowok', 'neydpekkec']","['kuhp', 'refleksi', 'nilai', 'nilai', 'indonesia', 'paradigma', 'modern', 'cowok', 'brpxbkazo', 'kemenkumham ri', 'bhp semarang', 'cowok', 'neydpekkec']","['kuhp', 'refleksi', 'nilai', 'nilai', 'indonesia', 'paradigma', 'modern', 'cowok', 'brpxbkazo', 'kemenkumham ri', 'bhp semarang', 'cowok', 'neydpekkec']"
242,"Ayo Dukung RKUHP !
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri… https://t.co/355HkysyEt",ayo dukung rkuhp jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri cowok hkysyet,ayo dukung rkuhp jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri cowok hkysyet,"['ayo', 'dukung', 'rkuhp', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'cowok', 'hkysyet']","['ayo', 'dukung', 'rkuhp', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'cowok', 'hkysyet']","['ayo', 'dukung', 'rkuhp', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'cowok', 'hkysyet']"
243,"RT @t0n1h3r5_83: @NegeriJajahan3l https://t.co/YDJoYco9lb
Utk menyelamatkan dirinya maka paksakan utk disahkannya RKUHP
#RakyatGugatPreside…",rt tnhr_ negerijajahanl cowok ydjoycolb untuk menyelamatkan dirinya maka paksakan untuk disahkannya rkuhp rakyatgugatpreside,rt tnhr_ negerijajahanl cowok ydjoycolb untuk menyelamatkan dirinya maka paksakan untuk disahkannya rkuhp rakyatgugatpreside,"['rt', 'tnhr_', 'negerijajahanl', 'cowok', 'ydjoycolb', 'untuk', 'menyelamatkan', 'dirinya', 'maka', 'paksakan', 'untuk', 'disahkannya', 'rkuhp', 'rakyatgugatpreside']","['rt', 'tnhr', 'negerijajahanl', 'cowok', 'ydjoycolb', 'untuk', 'selamat', 'diri', 'maka', 'paksa', 'untuk', 'sah', 'rkuhp', 'rakyatgugatpreside']","['rt', 'tnhr', 'negerijajahanl', 'cowok', 'ydjoycolb', 'selamat', 'paksa', 'sah', 'rkuhp', 'rakyatgugatpreside']"
244,"Lemhannas Minta Asing Terima KUHP: Indonesia Tegaskan Otonomi https://t.co/EVH7KrEKVI 

@Kemenkumham_RI… https://t.co/ZK5L61L1KH",lemhannas meminta asing terima kuhp indonesia tegaskan otonomi cowok evhkrekvi kemenkumham_ri cowok zkllkh,lemhannas meminta asing terima kuhp indonesia tegaskan otonomi cowok evhkrekvi kemenkumham_ri cowok zkllkh,"['lemhannas', 'meminta', 'asing', 'terima', 'kuhp', 'indonesia', 'tegaskan', 'otonomi', 'cowok', 'evhkrekvi', 'kemenkumham_ri', 'cowok', 'zkllkh']","['lemhannas', 'minta', 'asing', 'terima', 'kuhp', 'indonesia', 'tegas', 'otonomi', 'cowok', 'evhkrekvi', 'kemenkumham ri', 'cowok', 'zkllkh']","['lemhannas', 'asing', 'terima', 'kuhp', 'indonesia', 'otonomi', 'cowok', 'evhkrekvi', 'kemenkumham ri', 'cowok', 'zkllkh']"
245,"RT @infonegri: Pengesahan RKUHP Sempurna.
#CristianoRonaldo Erina Gudono Kaesang Nahyan | 
#RCTIPlusAAA2022 Wangi Nagita Harum |  Kim Seokj…",rt infonegri pengesahan rkuhp sempurna cristianoronaldo erina gudono kaesang nahyan rctiplusaaa wangi nagita harum kim seokj,rt infonegri pengesahan rkuhp sempurna cristianoronaldo erina gudono kaesang nahyan rctiplusaaa wangi nagita harum kim seokj,"['rt', 'infonegri', 'pengesahan', 'rkuhp', 'sempurna', 'cristianoronaldo', 'erina', 'gudono', 'kaesang', 'nahyan', 'rctiplusaaa', 'wangi', 'nagita', 'harum', 'kim', 'seokj']","['rt', 'infonegri', 'kesah', 'rkuhp', 'sempurna', 'cristianoronaldo', 'erina', 'gudono', 'kaesang', 'nahyan', 'rctiplusaaa', 'wangi', 'nagita', 'harum', 'kim', 'seokj']","['rt', 'infonegri', 'kesah', 'rkuhp', 'sempurna', 'cristianoronaldo', 'erina', 'gudono', 'kaesang', 'nahyan', 'rctiplusaaa', 'wangi', 'nagita', 'harum', 'kim', 'seokj']"
246,"Pengesahan RKUHP Sempurna.
#CristianoRonaldo Erina Gudono Kaesang Nahyan | 
#RCTIPlusAAA2022 Wangi Nagita Harum |… https://t.co/KNk1KV2DBd",pengesahan rkuhp sempurna cristianoronaldo erina gudono kaesang nahyan rctiplusaaa wangi nagita harum cowok knkkvdbd,pengesahan rkuhp sempurna cristianoronaldo erina gudono kaesang nahyan rctiplusaaa wangi nagita harum cowok knkkvdbd,"['pengesahan', 'rkuhp', 'sempurna', 'cristianoronaldo', 'erina', 'gudono', 'kaesang', 'nahyan', 'rctiplusaaa', 'wangi', 'nagita', 'harum', 'cowok', 'knkkvdbd']","['kesah', 'rkuhp', 'sempurna', 'cristianoronaldo', 'erina', 'gudono', 'kaesang', 'nahyan', 'rctiplusaaa', 'wangi', 'nagita', 'harum', 'cowok', 'knkkvdbd']","['kesah', 'rkuhp', 'sempurna', 'cristianoronaldo', 'erina', 'gudono', 'kaesang', 'nahyan', 'rctiplusaaa', 'wangi', 'nagita', 'harum', 'cowok', 'knkkvdbd']"
247,"Bagaimana pemerintah meredam kritik sekaligus mensosialisasikan isi KUHP?
#MajalahTempo 
https://t.co/Y9box9vYVT",bagaimana pemerintah meredam kritik sekaligus mensosialisasikan isi kuhp majalahtempo cowok yboxvyvt,bagaimana pemerintah meredam kritik sekaligus mensosialisasikan isi kuhp majalahtempo cowok yboxvyvt,"['bagaimana', 'pemerintah', 'meredam', 'kritik', 'sekaligus', 'mensosialisasikan', 'isi', 'kuhp', 'majalahtempo', 'cowok', 'yboxvyvt']","['bagaimana', 'perintah', 'redam', 'kritik', 'sekaligus', 'sosialisasi', 'isi', 'kuhp', 'majalahtempo', 'cowok', 'yboxvyvt']","['perintah', 'redam', 'kritik', 'sosialisasi', 'isi', 'kuhp', 'majalahtempo', 'cowok', 'yboxvyvt']"
248,"Pemerintah melobi berbagai pihak sebelum pengesahan RKUHP.

Hal tersebut dilakukan untuk mengantisipasi protes dan… https://t.co/f8iDQA8Mg8",pemerintah melobi berbagai pihak sebelum pengesahan rkuhp hal tersebut dilakukan untuk mengantisipasi protes dan cowok fidqamg,pemerintah melobi berbagai pihak sebelum pengesahan rkuhp hal tersebut dilakukan untuk mengantisipasi protes dan cowok fidqamg,"['pemerintah', 'melobi', 'berbagai', 'pihak', 'sebelum', 'pengesahan', 'rkuhp', 'hal', 'tersebut', 'dilakukan', 'untuk', 'mengantisipasi', 'protes', 'dan', 'cowok', 'fidqamg']","['perintah', 'lobi', 'bagai', 'pihak', 'belum', 'kesah', 'rkuhp', 'hal', 'sebut', 'laku', 'untuk', 'antisipasi', 'protes', 'dan', 'cowok', 'fidqamg']","['perintah', 'lobi', 'kesah', 'rkuhp', 'laku', 'antisipasi', 'protes', 'cowok', 'fidqamg']"
249,"Bagaimana suasana perdebatan dan lobi-lobi yang terjadi dalam rapat sebelum pengesahan RKUHP?
#MajalahTempo",bagaimana suasana perdebatan dan lobi lobi yang terjadi dalam rapat sebelum pengesahan rkuhp majalahtempo,bagaimana suasana perdebatan dan lobi lobi yang terjadi dalam rapat sebelum pengesahan rkuhp majalahtempo,"['bagaimana', 'suasana', 'perdebatan', 'dan', 'lobi', 'lobi', 'yang', 'terjadi', 'dalam', 'rapat', 'sebelum', 'pengesahan', 'rkuhp', 'majalahtempo']","['bagaimana', 'suasana', 'debat', 'dan', 'lobi', 'lobi', 'yang', 'jadi', 'dalam', 'rapat', 'belum', 'kesah', 'rkuhp', 'majalahtempo']","['suasana', 'debat', 'lobi', 'lobi', 'rapat', 'kesah', 'rkuhp', 'majalahtempo']"
250,"Agenda pengesahan RKUHP pada akhir tahun ini sempat diragukan.

Manuver mengubah rumusan pasal pun sempat terjadi m… https://t.co/rGvmXSvFV3",agenda pengesahan rkuhp pada akhir tahun ini sempat diragukan manuver mengubah rumusan pasal pun sempat terjadi cowok rgvmxsvfv,agenda pengesahan rkuhp pada akhir tahun ini sempat diragukan manuver mengubah rumusan pasal pun sempat terjadi cowok rgvmxsvfv,"['agenda', 'pengesahan', 'rkuhp', 'pada', 'akhir', 'tahun', 'ini', 'sempat', 'diragukan', 'manuver', 'mengubah', 'rumusan', 'pasal', 'pun', 'sempat', 'terjadi', 'cowok', 'rgvmxsvfv']","['agenda', 'kesah', 'rkuhp', 'pada', 'akhir', 'tahun', 'ini', 'sempat', 'ragu', 'manuver', 'ubah', 'rumus', 'pasal', 'pun', 'sempat', 'jadi', 'cowok', 'rgvmxsvfv']","['agenda', 'kesah', 'rkuhp', 'ragu', 'manuver', 'ubah', 'rumus', 'pasal', 'cowok', 'rgvmxsvfv']"
251,"Empat hari setelah rapat bersama tersebut, Presiden Jokowi menggelar rapat terbatas mengenai RKUHP.

Jokowi memerin… https://t.co/3A7p7nDLt2",empat hari setelah rapat bersama tersebut presiden jokowi menggelar rapat terbatas mengenai rkuhp jokowi memerin cowok apndlt,empat hari setelah rapat bersama tersebut presiden jokowi menggelar rapat terbatas mengenai rkuhp jokowi memerin cowok apndlt,"['empat', 'hari', 'setelah', 'rapat', 'bersama', 'tersebut', 'presiden', 'jokowi', 'menggelar', 'rapat', 'terbatas', 'mengenai', 'rkuhp', 'jokowi', 'memerin', 'cowok', 'apndlt']","['empat', 'hari', 'telah', 'rapat', 'sama', 'sebut', 'presiden', 'jokowi', 'gelar', 'rapat', 'batas', 'kena', 'rkuhp', 'jokowi', 'memerin', 'cowok', 'apndlt']","['rapat', 'presiden', 'jokowi', 'gelar', 'rapat', 'batas', 'kena', 'rkuhp', 'jokowi', 'memerin', 'cowok', 'apndlt']"
252,"Rapat antara pemerintah dan Komisi Hukum soal RKUHP pada 28 November 2022 sempat diselingi perdebatan dan lobi.

Pe… https://t.co/EO5D1OVQie",rapat antara pemerintah dan komisi hukum soal rkuhp pada november sempat diselingi perdebatan dan lobi pe cowok eodovqie,rapat antara pemerintah dan komisi hukum soal rkuhp pada november sempat diselingi perdebatan dan lobi pe cowok eodovqie,"['rapat', 'antara', 'pemerintah', 'dan', 'komisi', 'hukum', 'soal', 'rkuhp', 'pada', 'november', 'sempat', 'diselingi', 'perdebatan', 'dan', 'lobi', 'pe', 'cowok', 'eodovqie']","['rapat', 'antara', 'perintah', 'dan', 'komisi', 'hukum', 'soal', 'rkuhp', 'pada', 'november', 'sempat', 'ling', 'debat', 'dan', 'lobi', 'pe', 'cowok', 'eodovqie']","['rapat', 'perintah', 'komisi', 'hukum', 'rkuhp', 'november', 'ling', 'debat', 'lobi', 'pe', 'cowok', 'eodovqie']"
253,"PengesahanKUHP tonggak baru Indonesia https://t.co/UNw8ekpEh0 

@Kemenkumham_RI @bhp_semarang #bhpsemarang… https://t.co/kgxZmDppcA",pengesahankuhp tonggak baru indonesia cowok unwekpeh kemenkumham_ri bhp_semarang bhpsemarang cowok kgxzmdppca,pengesahankuhp tonggak baru indonesia cowok unwekpeh kemenkumham_ri bhp_semarang bhpsemarang cowok kgxzmdppca,"['pengesahankuhp', 'tonggak', 'baru', 'indonesia', 'cowok', 'unwekpeh', 'kemenkumham_ri', 'bhp_semarang', 'bhpsemarang', 'cowok', 'kgxzmdppca']","['pengesahankuhp', 'tonggak', 'baru', 'indonesia', 'cowok', 'unwekpeh', 'kemenkumham ri', 'bhp semarang', 'bhpsemarang', 'cowok', 'kgxzmdppca']","['pengesahankuhp', 'tonggak', 'indonesia', 'cowok', 'unwekpeh', 'kemenkumham ri', 'bhp semarang', 'bhpsemarang', 'cowok', 'kgxzmdppca']"
254,"Wamenkumham Eddy Hiariej Jabarkan Visi Misi KUHP Baru https://t.co/DWDKqcIRe1 

@Kemenkumham_RI @bhp_semarang… https://t.co/4n8FHKDZTr",wamenkumham eddy hiariej jabarkan visi misi kuhp baru cowok dwdkqcire kemenkumham_ri bhp_semarang cowok nfhkdztr,wamenkumham eddy hiariej jabarkan visi misi kuhp baru cowok dwdkqcire kemenkumham_ri bhp_semarang cowok nfhkdztr,"['wamenkumham', 'eddy', 'hiariej', 'jabarkan', 'visi', 'misi', 'kuhp', 'baru', 'cowok', 'dwdkqcire', 'kemenkumham_ri', 'bhp_semarang', 'cowok', 'nfhkdztr']","['wamenkumham', 'eddy', 'hiariej', 'jabar', 'visi', 'misi', 'kuhp', 'baru', 'cowok', 'dwdkqcire', 'kemenkumham ri', 'bhp semarang', 'cowok', 'nfhkdztr']","['wamenkumham', 'eddy', 'hiariej', 'jabar', 'visi', 'misi', 'kuhp', 'cowok', 'dwdkqcire', 'kemenkumham ri', 'bhp semarang', 'cowok', 'nfhkdztr']"
255,"KUHP Tuai Kritik, Respons Wamenkumham https://t.co/3iy9q18RO1 

@Kemenkumham_RI @bhp_semarang #bhpsemarang… https://t.co/UuszF3u3JV",kuhp tuai kritik respons wamenkumham cowok iyqro kemenkumham_ri bhp_semarang bhpsemarang cowok uuszfujv,kuhp tuai kritik respons wamenkumham cowok iyqro kemenkumham_ri bhp_semarang bhpsemarang cowok uuszfujv,"['kuhp', 'tuai', 'kritik', 'respons', 'wamenkumham', 'cowok', 'iyqro', 'kemenkumham_ri', 'bhp_semarang', 'bhpsemarang', 'cowok', 'uuszfujv']","['kuhp', 'tuai', 'kritik', 'respons', 'wamenkumham', 'cowok', 'iyqro', 'kemenkumham ri', 'bhp semarang', 'bhpsemarang', 'cowok', 'uuszfujv']","['kuhp', 'tuai', 'kritik', 'respons', 'wamenkumham', 'cowok', 'iyqro', 'kemenkumham ri', 'bhp semarang', 'bhpsemarang', 'cowok', 'uuszfujv']"
256,"KSP Sebut Pengesahan RKUHP
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri… https://t.co/ufkUPvdGx7",ksp sebut pengesahan rkuhp jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri cowok ufkupvdgx,ksp sebut pengesahan rkuhp jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri cowok ufkupvdgx,"['ksp', 'sebut', 'pengesahan', 'rkuhp', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'cowok', 'ufkupvdgx']","['ksp', 'sebut', 'kesah', 'rkuhp', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'cowok', 'ufkupvdgx']","['ksp', 'kesah', 'rkuhp', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'cowok', 'ufkupvdgx']"
257,"KSP Sebut Pengesahan RKUHP
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri… https://t.co/PFbs6d3Nf9",ksp sebut pengesahan rkuhp jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri cowok pfbsdnf,ksp sebut pengesahan rkuhp jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri cowok pfbsdnf,"['ksp', 'sebut', 'pengesahan', 'rkuhp', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'cowok', 'pfbsdnf']","['ksp', 'sebut', 'kesah', 'rkuhp', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'cowok', 'pfbsdnf']","['ksp', 'kesah', 'rkuhp', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'jokowimembangunnegeri', 'cowok', 'pfbsdnf']"
258,"Pengesahan RKUHP sempurnakan Tata regulasi hukum🥰😍
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat… https://t.co/ivwywJcoJC",pengesahan rkuhp sempurnakan tata regulasi hukum jokowipresidenku pembangunanuntukrakyat presidenjokowihebat cowok ivwywjcojc,pengesahan rkuhp sempurnakan tata regulasi hukum jokowipresidenku pembangunanuntukrakyat presidenjokowihebat cowok ivwywjcojc,"['pengesahan', 'rkuhp', 'sempurnakan', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'cowok', 'ivwywjcojc']","['kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'cowok', 'ivwywjcojc']","['kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'cowok', 'ivwywjcojc']"
259,"RT @CakraWikara: [ PASAL-PASAL TERKAIT KEKERASAN SEKSUAL DALAM UU KUHP] 
Pada Selasa, 6 Desember 2022, DPR RI secara resmi mengesahkan Revi…",rt cakrawikara pasal pasal terkait kekerasan seksual dalam uu kuhp pada selasa desember dpr ri secara resmi mengesahkan revi,rt cakrawikara pasal pasal terkait kekerasan seksual dalam uu kuhp pada selasa desember dpr ri secara resmi mengesahkan revi,"['rt', 'cakrawikara', 'pasal', 'pasal', 'terkait', 'kekerasan', 'seksual', 'dalam', 'uu', 'kuhp', 'pada', 'selasa', 'desember', 'dpr', 'ri', 'secara', 'resmi', 'mengesahkan', 'revi']","['rt', 'cakrawikara', 'pasal', 'pasal', 'kait', 'keras', 'seksual', 'dalam', 'uu', 'kuhp', 'pada', 'selasa', 'desember', 'dpr', 'ri', 'cara', 'resmi', 'kesah', 'revi']","['rt', 'cakrawikara', 'pasal', 'pasal', 'kait', 'keras', 'seksual', 'uu', 'kuhp', 'selasa', 'desember', 'dpr', 'ri', 'resmi', 'kesah', 'revi']"
260,"RT @ShiddiqueA: Tito Menjadi Ketua RKUHP, Amat tidak Pantas dan Bertolak belakang!

#TumbangkanPenguasaKemaruk 
#TumbangkanPenguasaKemaruk…",rt shiddiquea tito menjadi ketua rkuhp amat tidak pantas dan bertolak belakang tumbangkanpenguasakemaruk tumbangkanpenguasakemaruk,rt shiddiquea tito menjadi ketua rkuhp amat tidak pantas dan bertolak belakang tumbangkanpenguasakemaruk tumbangkanpenguasakemaruk,"['rt', 'shiddiquea', 'tito', 'menjadi', 'ketua', 'rkuhp', 'amat', 'tidak', 'pantas', 'dan', 'bertolak', 'belakang', 'tumbangkanpenguasakemaruk', 'tumbangkanpenguasakemaruk']","['rt', 'shiddiquea', 'tito', 'jadi', 'ketua', 'rkuhp', 'amat', 'tidak', 'pantas', 'dan', 'tolak', 'belakang', 'tumbangkanpenguasakemaruk', 'tumbangkanpenguasakemaruk']","['rt', 'shiddiquea', 'tito', 'ketua', 'rkuhp', 'tolak', 'tumbangkanpenguasakemaruk', 'tumbangkanpenguasakemaruk']"
261,"Tolak RKUHP, AJI Padang Bersama Pers Mahasiswa Sumbar Gelar Aksi Damai

@gantonews
https://t.co/Hi2MxHJUed",tolak rkuhp aji padang bersama pers mahasiswa sumbar gelar aksi damai gantonews cowok himxhjued,tolak rkuhp aji padang bersama pers mahasiswa sumbar gelar aksi damai gantonews cowok himxhjued,"['tolak', 'rkuhp', 'aji', 'padang', 'bersama', 'pers', 'mahasiswa', 'sumbar', 'gelar', 'aksi', 'damai', 'gantonews', 'cowok', 'himxhjued']","['tolak', 'rkuhp', 'aji', 'padang', 'sama', 'pers', 'mahasiswa', 'sumbar', 'gelar', 'aksi', 'damai', 'gantonews', 'cowok', 'himxhjued']","['tolak', 'rkuhp', 'aji', 'padang', 'pers', 'mahasiswa', 'sumbar', 'gelar', 'aksi', 'damai', 'gantonews', 'cowok', 'himxhjued']"
262,"Pengesahan RKUHP sempurna An tata regulasi hukum
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat… https://t.co/penItiPoNF",pengesahan rkuhp sempurna an tata regulasi hukum jokowipresidenku pembangunanuntukrakyat presidenjokowihebat cowok penitiponf,pengesahan rkuhp sempurna an tata regulasi hukum jokowipresidenku pembangunanuntukrakyat presidenjokowihebat cowok penitiponf,"['pengesahan', 'rkuhp', 'sempurna', 'an', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'cowok', 'penitiponf']","['kesah', 'rkuhp', 'sempurna', 'an', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'cowok', 'penitiponf']","['kesah', 'rkuhp', 'sempurna', 'an', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'cowok', 'penitiponf']"
263,"Perempuan bicara soal disahkannya RKUHP
. https://t.co/gfweKAmpFy",perempuan bicara soal disahkannya rkuhp cowok gfwekampfy,perempuan bicara soal disahkannya rkuhp cowok gfwekampfy,"['perempuan', 'bicara', 'soal', 'disahkannya', 'rkuhp', 'cowok', 'gfwekampfy']","['perempuan', 'bicara', 'soal', 'sah', 'rkuhp', 'cowok', 'gfwekampfy']","['perempuan', 'bicara', 'sah', 'rkuhp', 'cowok', 'gfwekampfy']"
264,KSP: Pengesahan RKUHP Tonggak Baru Kemajuan Indonesia https://t.co/VdZ46u7tGm,ksp pengesahan rkuhp tonggak baru kemajuan indonesia cowok vdzutgm,ksp pengesahan rkuhp tonggak baru kemajuan indonesia cowok vdzutgm,"['ksp', 'pengesahan', 'rkuhp', 'tonggak', 'baru', 'kemajuan', 'indonesia', 'cowok', 'vdzutgm']","['ksp', 'kesah', 'rkuhp', 'tonggak', 'baru', 'maju', 'indonesia', 'cowok', 'vdzutgm']","['ksp', 'kesah', 'rkuhp', 'tonggak', 'maju', 'indonesia', 'cowok', 'vdzutgm']"
265,@tumim_urim @NoveridaD Dengan rkuhp sepertinya akan tambah semarak hehehe,tumim_urim noveridad dengan rkuhp sepertinya akan tambah semarak hehehe,tumim_urim noveridad dengan rkuhp sepertinya akan tambah semarak hehehe,"['tumim_urim', 'noveridad', 'dengan', 'rkuhp', 'sepertinya', 'akan', 'tambah', 'semarak', 'hehehe']","['tumim urim', 'noveridad', 'dengan', 'rkuhp', 'seperti', 'akan', 'tambah', 'semarak', 'hehehe']","['tumim urim', 'noveridad', 'rkuhp', 'semarak', 'hehehe']"
266,"KSP sebut pengesahan RKUHP sempurnakan Tata Regulasi Hukum 
#JokowiPresidenku #PembangunanUntukRakyat… https://t.co/3KhSTxkoCu",ksp sebut pengesahan rkuhp sempurnakan tata regulasi hukum jokowipresidenku pembangunanuntukrakyat cowok khstxkocu,ksp sebut pengesahan rkuhp sempurnakan tata regulasi hukum jokowipresidenku pembangunanuntukrakyat cowok khstxkocu,"['ksp', 'sebut', 'pengesahan', 'rkuhp', 'sempurnakan', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'cowok', 'khstxkocu']","['ksp', 'sebut', 'kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'cowok', 'khstxkocu']","['ksp', 'kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'cowok', 'khstxkocu']"
267,"KSP sebut pengesahan RKUHP sempurnakan Tata Regulasi Hukum 
#JokowiPresidenku #PembangunanUntukRakyat… https://t.co/VVR7sKxjrR",ksp sebut pengesahan rkuhp sempurnakan tata regulasi hukum jokowipresidenku pembangunanuntukrakyat cowok vvrskxjrr,ksp sebut pengesahan rkuhp sempurnakan tata regulasi hukum jokowipresidenku pembangunanuntukrakyat cowok vvrskxjrr,"['ksp', 'sebut', 'pengesahan', 'rkuhp', 'sempurnakan', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'cowok', 'vvrskxjrr']","['ksp', 'sebut', 'kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'cowok', 'vvrskxjrr']","['ksp', 'kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'cowok', 'vvrskxjrr']"
